Bách Hoá Online,Chai nhỏ trông rất xinh xắn.nhưng ko thấy hạn sử dụng.hàng tặng thêm nên ko ý kiến. Để sử dụng thử xem sao.đóng gói rất chắn chắc. Giao hàng rất nhanh,5
Bách Hoá Online,"Trên cả tuyệt vời. Shop đóng gói kỹ, bao bì đẹp, nghệ ngon, mật ong rất ngon",5
Bách Hoá Online,Hcxbchcjvjvjvjvjvkvkvkvkbkbkvjvjvjvjvjvjvjvjvjvkvkvkvkvkvkvkb,5
Bách Hoá Online,,5
Bách Hoá Online,"( mình có nhận order những thứ không liên quan ), Hài lòng với chất lượng sản phẩm, phù hợp với giá tiền, lười chụp ảnh 1kg mật ong với 1kg cacao, lần 2 mình đặt. Ngon, bổ, rẻ. Đóng gói chắc chắn đẹp mắt, phục vụ 10 sao.",5
Bách Hoá Online,♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,5
Bách Hoá Online,Đóng gói cẩn thận đã dùng thử thấy ngọt gắt và cho thử nghiệm trên giấy ăn hơi thấm qua 🤔🤔🤔 ,4
Bách Hoá Online,"Giao hàng nhanh, anh shipper nhiệt tình thân thiện, sản phẩm đóng gói chắc chắn. Vị hơi ngọt gắt. ",4
Bách Hoá Online,Sản phẩm thấy dùng cũng tạm ổn. Chất lượng thật sự chưa biết như thế nào. Để lâu ngày mới biết chất lượng ,4
Bách Hoá Online,Sản phẩm của cửa hàng này rất chắc chắn. Hy vọng chất lượng sản phẩm tốt để ủng hộ shop ,4
Bách Hoá Online,Giá rẻ nhưng quyết định mua vì đọc comment thấy rất ok,4
Bách Hoá Online,"Hủ mật ong nhỏ xinh, thơm và nhìn khá sánh đặc, đóng gói rất chắc chắn ",4
Bách Hoá Online,,3
Bách Hoá Online,,3
Bách Hoá Online,****** Đánh giá đã bị ẩn do nội dung không phù hợp. ******,3
Bách Hoá Online,"Đúng là 1k có khác.
Hàng dùng thử.
+ Với 17k vận chuyển.
Là 18k.
Sau khi nhận sản phẩm chỉ biết cười... :)))",1
Bách Hoá Online,"Chất lượng sản phẩm tốt
Đóng gói sản phẩm chắc chắn
Giao hàng nhanh
Hình ảnh mang tính chất nhận xu",5
Bách Hoá Online,"đã mua lần 2 ah 
sẽ ủng hộ tiếp ah.................... ...",5
Bách Hoá Online,"Sản phẩm rất ưng ạ, giao hàng nhanh, rất thích nèeeekkkkkkkk",5
Bách Hoá Online,VJisowowosoosowowosksosowoosozksozowowowoeododoososoeodoeowoeososziizosodosxutxyx,5
Bách Hoá Online,Hinh ảnh chỉ mang tính chất.nhận xu thôi ạ. Hàng này mình dung nhiều nên thấy ok.,5
Bách Hoá Online,Chưa uống thử nhưng vẫn đánh giá 5 sao vì giao hàng đủ và gói kỹ <3,5
Bách Hoá Online,"Gói nhỏ hơn mình tưởng, cỡ ngón tay thôi 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃",4
Bách Hoá Online,,4
Bách Hoá Online,,4
Bách Hoá Online,Lúc mở hộp ra thấy có kiến nên tưởng bịch bị thủng hay sao đó. May mà k ảnh hưởng gì đến bao bì với chất lượng. Ngũ cốc ăn ngon không quá ngọt có thêm dâu nhiều nên đỡ ngán. ,5
Bách Hoá Online,"Giao hàng nhanh. Đóng gói cân thận. Giao đúng vị. Ngũ cốc ngon, đungs chuẩn như mình mua bên Nhật. Shop còn có tặng 1 cái kẹo nhỏ",5
Bách Hoá Online,Hàng date  dài mới  còn chất lg chưa biết ntn nhìn ổn  đáng mua djjdjekkekekkekansnndnxndkskdkdndnxndnnbdnxbxnxnndndndndn,5
Bách Hoá Online,Tốt tốt tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tốt  tố,5
Bách Hoá Online,Sử dụng rất oki!!! Sẽ ủng hộ shop lần sau! Thực tế y hình nhưng lười chụp nên lấy tạm hình khác nhé,5
Bách Hoá Online,"Sản phẩm có chất lượng ổn định và giá tốt, đóng gói cẩn thận và giao hàng nhanh chóng. ",5
Bách Hoá Online,"Giao hàng lâu, sp đúng như mô tả, nhưng kiên hệ cho shop hơi cực. Nên mua
Ps: trái cây sấy cực ít, lục mãi mới thấy 1 miếng",4
Bách Hoá Online,"Sp ổn. Giao hàng nhanh. Liên lạc hơi khó, nt ko trả lời , ............",4
Bách Hoá Online,"Nhận 23/4, date 12/6 khá ngắn. Đóng gói tốt, giao nhanh, ngũ cốc ngon",4
Bách Hoá Online,"Ông Bùi Hồng Điệp, giảng viên khoa Tài chính Kế toán giữ chức vụ Phó Trưởng khoa Tài chính Kế toán;

SÀI GÒN THÊM 24 CA COVID-19, ĐANG HỌP KHẨN

Theo báo Dân Trí đưa tin, sáng 8/2, Ban chỉ đạo phòng chống dịch Covid-19 TPHCM đã tổ chức cuộc họp khẩn với các đơn vị liên quan. Qua báo cáo của BS Nguy",4
Bách Hoá Online,"Hàng như hình, để ăn thử nếu được sẽ ủng hộ tiếp.............",4
Bách Hoá Online,"Đã nhận hàng nhưng đóng gói k kĩ, mẫu này túi mỏng chất lượng chưa thử, hình ảnh mang tính chất minh hoạ",4
Bách Hoá Online,chưa bao giờ gặp tình trạng đóng gói hàng như này. 😤😤😤😤👎👎👎👎👎👎👎,3
Bách Hoá Online,"Chưa có shop nào mình đánh giá 3 sao nhưng lần này mong shop rút kinh nghiệm.
Đơn hàng mình chưa nhận được, mình có liên hệ shop để hỗ trợ nhưng shop KHÔNG HỀ TRẢ LỜI ! Mình đành phải liên lạc với shopee thì bên shopee hướng dẫn mình khiếu nại. ",3
Bách Hoá Online,"Lúc mua gói này bị rách nè, đóng gói nhìn lỏng lẻo quá cứ nhiw có ai mở ra rồi í. Chỗ vết rách còn có vệt vàng vàng là dấu keo vừa gỡ ra(k p do mình đâu). Rồi mình liên hệ shop, shop cũng đồng í cho mình đổi luôn, mà do nhà ở BDnên bên í bảo mình ra bưu điện ship lại, mà mình bận quá nên cũng thôi. ",3
Bách Hoá Online,"Chất lượng tốt,gói hàng ok nhưng ngũ cốc mình ăn  
không hợp lắm,ngọt quá😢",3
Bách Hoá Online,"Ngũ cốc rất ít hoa quả sấy (đu đủ, táo, nho, dưa hấu, hạt bí,....). Mình hay mua ngũ cốc Calbee bên Aeon Mall thấy hoa quả sấy nhiều hơn và ngon hơn",3
Bách Hoá Online,Date không đúng như đã ghi trên . Sau khi nhận hàng nhắn tin hỏi ko thèm trả lời . Mặt dù mình mua 8 lần rồi .,3
Bách Hoá Online,"Giao hsd sai tận 1 tháng=))
Calbee cà phê ghi 600g nhưng lại giao 400g ??",2
Bách Hoá Online,Shipper nói chuyện cọc còn gói ngũ cốc trái cây thì bị trày đè xuống là hơi bị bay ra ngoài hết ,2
Bách Hoá Online,100% hàg kém. Bỏ hình lên bán là hàg chuẩn hìh t2 là hàg m nhận dc shop bán là hàg k chuẩn.hih thứ 3 là hàg chuẩn xách tay. Vì loại hạt minh ăn chíh hãg nó thơm hơn các loạt mứt bên trog giòn còn của shop mềm quá. Đặc biệt hàg chíh hãg có mứt dừa hột màu trắg giòn Ngọt béo Nhug ben shop k có mứt dừa,2
Bách Hoá Online,Những người không biết ăn thì khó ăn lắm:((hối hận khi mua ngũ cốc:((,2
Bách Hoá Online,"Nhân tin shop k trả lời, bận gì 1 ngày k vào lần nào, đặt hàng thì xn nhanh thế mà khánh hỏi từ hôm qua đến nay không rep ",2
Bách Hoá Online,Lúc đầu đặt Để tháng 3/2021 mà giao 12/2020 ,2
Bách Hoá Online,Mình liên hệ với shop nhưng k thấy shop phản hồi. Khách hàng đặt hàng thì shop check lại sản phẩm rồi đóng gói chứ không phải đóng hàng sai như vậy. Tôi không hài lòng về shop cho 1 ⭐,1
Bách Hoá Online,"Không nhận được hàng mà lại để giao hàng thành công😠
Nhắn tin shop không trả lời 👎
Làm việc thiếu trách nhiệm quá tệ
Không xứng đáng nhận 1 sao 
Cách làm việc quá tồi 😡👎
Bên vận chuyển thiếu trách nhiệm làm ơn không làm được thì đừng làm còn làm thì làm cho đàng hoàng ",1
Bách Hoá Online,"Cũng khá cận date, chưa kể là SHOP KHÔNG CHO HỦY ĐƠN DÙ ĐÃ GỬI YÊU CẦU, làm ăn sống nhăn",1
Bách Hoá Online,"Đặt màu trắng lại giao màu đỏ, trong khi 2 loại chênh lệch về giá và trọng lượng. Lúc phát hiện thì người nhà đã khui bịch nên ko trả lại đc! Nếu hết hàng thì note cho khách biết, ko thì khoá sp trên shopee đi chứ! Làm ăn chộp dựt",1
Bách Hoá Online,Giao hàng chậm,1
Bách Hoá Online,Đóng gói cẩu thả,1
